POI_id,POI_catid,latitude,longitude
3fd66200f964a5202ee81ee3,0edb61140a443ad1915912ea5bde9264,40.780557679970805,-73.98171901702881
3fd66200f964a5202fe41ee3,82de7386a4a637b485692be27b7035da,40.72429670694692,-73.98805618602043
3fd66200f964a52032e91ee3,2e9a87c737da33bab43c342e1ef82ee2,40.73428959648638,-73.9925555053014
3fd66200f964a52034e81ee3,ad4d615197b437239a2c92cc742c74b8,40.771142,-73.983464
3fd66200f964a52034ea1ee3,7afaef114757321fbc82cae9d4f7b151,40.76026765576888,-73.97512579527391
3fd66200f964a52035e41ee3,dadaf29f8b913c15bafc4b7f130e860b,40.73169799836348,-73.98922693741638
3fd66200f964a52036e41ee3,82de7386a4a637b485692be27b7035da,40.729616590845886,-73.98979783058167
3fd66200f964a52036e71ee3,82de7386a4a637b485692be27b7035da,40.730465,-74.00426030158997
3fd66200f964a52036ea1ee3,4d55a70798b4375395e302b04d2c1203,40.72842472502752,-73.9872756811226
3fd66200f964a52036eb1ee3,82de7386a4a637b485692be27b7035da,40.74789,-74.004466
3fd66200f964a52037e31ee3,0c0342202b71352f89dfb559d86aa5ba,40.714464086511576,-73.9991158246994
3fd66200f964a52038e41ee3,ab0503bee80d3d61b8d7ca9113c033c4,40.73354816138232,-73.99102896237186
3fd66200f964a52038eb1ee3,82de7386a4a637b485692be27b7035da,40.72449429624432,-73.99334746639536
3fd66200f964a5203be71ee3,507221aa54703b98a46f00bbaf13ef47,40.73589287214794,-74.00520443916321
3fd66200f964a5203ee41ee3,82de7386a4a637b485692be27b7035da,40.72706973142783,-73.99190604686737
3fd66200f964a5203ee71ee3,0edb61140a443ad1915912ea5bde9264,40.73109392616922,-74.00284500572215
3fd66200f964a52040e81ee3,7afaef114757321fbc82cae9d4f7b151,40.78231651442974,-73.98111283779144
3fd66200f964a52042e31ee3,f120f420ea7134c5a0616fee6e77bae2,40.75086599645483,-73.98664398454908
3fd66200f964a52042e81ee3,82de7386a4a637b485692be27b7035da,40.78427092290852,-73.97751336298825
3fd66200f964a52044e31ee3,ad4d615197b437239a2c92cc742c74b8,40.721660896654456,-73.99736460996738
3fd66200f964a52044e61ee3,bbbfb87df46033038c77d6edccc10fd0,40.72717746169356,-74.000483751297
3fd66200f964a52044e81ee3,82de7386a4a637b485692be27b7035da,40.78345291250954,-73.97912610229315
3fd66200f964a52044eb1ee3,a3e3e58738fa347eac42e5e6655533de,40.745310248183095,-73.978421241045
3fd66200f964a52046e71ee3,82de7386a4a637b485692be27b7035da,40.745949,-73.977803
3fd66200f964a52047e51ee3,82de7386a4a637b485692be27b7035da,40.72975027856076,-73.97846034678166
3fd66200f964a52047e71ee3,82de7386a4a637b485692be27b7035da,40.74624500344291,-73.97755086421967
3fd66200f964a52048e81ee3,a0293439e3e93bd886a8006e122e4c3b,40.78588891408927,-73.97685908055269
3fd66200f964a52048ee1ee3,8d860434449e3b75979ddccb297bad83,40.71386,-73.951577
3fd66200f964a52049e81ee3,74e7c5974742313292f6182e50d7d558,40.7827998810992,-73.9734148979187
3fd66200f964a5204de71ee3,ad4d615197b437239a2c92cc742c74b8,40.74824067885461,-73.97668116125988
3fd66200f964a5204ee41ee3,8d860434449e3b75979ddccb297bad83,40.73653170754329,-73.9908281005557
3fd66200f964a5204fe71ee3,0d5b5817dcfc33638175c2024ea40cca,40.74364391274361,-73.9838882535696
3fd66200f964a52053eb1ee3,72b24dcff7cb3842a13810e0378934ac,40.72201114788852,-74.00430259242555
3fd66200f964a52054e91ee3,bbbfb87df46033038c77d6edccc10fd0,40.727119,-73.993104
3fd66200f964a52056e71ee3,82de7386a4a637b485692be27b7035da,40.745212,-73.978328
3fd66200f964a52056ee1ee3,5d3340563b5639129b510f73860cfc00,40.71883289192165,-73.95662114190908
3fd66200f964a52057e91ee3,82de7386a4a637b485692be27b7035da,40.729470245617904,-73.9879846572876
3fd66200f964a52058e41ee3,82de7386a4a637b485692be27b7035da,40.728602348741525,-73.98996152288103
3fd66200f964a5205ae91ee3,bbbfb87df46033038c77d6edccc10fd0,40.74065934700641,-73.99826558632256
3fd66200f964a5205de41ee3,0d5b5817dcfc33638175c2024ea40cca,40.73821643777286,-73.9878495820916
3fd66200f964a5205deb1ee3,46c8a0a8a85a341db6c6ff441ddfabf3,40.72158048138015,-73.95763710722129
3fd66200f964a5205fe41ee3,3927a5fe92a83d43b1c0024db774ab45,40.730928,-73.991353
3fd66200f964a52060e81ee3,82de7386a4a637b485692be27b7035da,40.798840875789125,-73.96306123830033
3fd66200f964a52061e41ee3,b91fff89f27935239d4b13698629c8b7,40.73682775975944,-73.99064540863037
3fd66200f964a52062e61ee3,5d3340563b5639129b510f73860cfc00,40.72156712536507,-73.99559140205383
3fd66200f964a52065ea1ee3,a550f4c1980e30a3b2c1fbe85c078a60,40.7274539008228,-73.98476600646973
3fd66200f964a52065eb1ee3,82de7386a4a637b485692be27b7035da,40.71943413417108,-73.95592660887341
3fd66200f964a52067e61ee3,0c0342202b71352f89dfb559d86aa5ba,40.7146424849308,-73.99764195084572
3fd66200f964a52067e71ee3,ad4d615197b437239a2c92cc742c74b8,40.74235485559069,-73.98503171186687
3fd66200f964a52067e81ee3,bbbfb87df46033038c77d6edccc10fd0,40.814755,-73.958872
3fd66200f964a52069e71ee3,0244703fb2b63377953d356ab8be7eff,40.74233400165071,-73.98385519576951
3fd66200f964a5206ae51ee3,dadaf29f8b913c15bafc4b7f130e860b,40.768369,-73.955709
3fd66200f964a5206be71ee3,c58017b5232a3f64b94a21c1c8fd9eef,40.754573280867625,-73.9775994526167
3fd66200f964a5206ce41ee3,e05eab91251d3f3db847c3bb91e41bb0,40.73771556288177,-73.98822261680137
3fd66200f964a5206ceb1ee3,82de7386a4a637b485692be27b7035da,40.71804197564418,-73.95757903554863
3fd66200f964a5206de71ee3,c58017b5232a3f64b94a21c1c8fd9eef,40.75187357799962,-73.9740800857544
3fd66200f964a5206de91ee3,5d3340563b5639129b510f73860cfc00,40.7264680648502,-73.99565979838371
3fd66200f964a5206ee61ee3,82de7386a4a637b485692be27b7035da,40.7272429622671,-73.98270162908769
3fd66200f964a5206fe71ee3,04c3d9acdc3d3df58bde3c88ed8bd211,40.75293,-73.974725
3fd66200f964a52070e91ee3,0d5b5817dcfc33638175c2024ea40cca,40.72270549271865,-73.99819850921631
3fd66200f964a52073e81ee3,82de7386a4a637b485692be27b7035da,40.7761672,-73.9561516
3fd66200f964a52074e51ee3,82de7386a4a637b485692be27b7035da,40.73698799811338,-73.98458
3fd66200f964a52074e71ee3,e05eab91251d3f3db847c3bb91e41bb0,40.75250498676928,-73.97758003761531
3fd66200f964a52074e81ee3,71ab5b2b21bf3691b138db1d0deaaf37,40.77887659371932,-73.95391187494351
3fd66200f964a5207ae51ee3,10fcbe4ac68e37a3804b01367293ea0e,40.73821027147588,-73.98364858732076
3fd66200f964a5207eea1ee3,0244703fb2b63377953d356ab8be7eff,40.73761,-73.987941
3fd66200f964a52080e81ee3,bbbfb87df46033038c77d6edccc10fd0,40.8415358603095,-73.93958427255126
3fd66200f964a52081e71ee3,82de7386a4a637b485692be27b7035da,40.75290467304416,-73.97297925477788
3fd66200f964a52084e51ee3,8d860434449e3b75979ddccb297bad83,40.74088420686416,-73.98983001708984
3fd66200f964a52084ea1ee3,dadaf29f8b913c15bafc4b7f130e860b,40.74132956997647,-73.98120944300699
3fd66200f964a52088e51ee3,82de7386a4a637b485692be27b7035da,40.702435,-73.987073
3fd66200f964a5208be41ee3,36198d47b0b7322bbcd1cf936e0f2a48,40.72955059800335,-73.9843602377087
3fd66200f964a5208de81ee3,82de7386a4a637b485692be27b7035da,40.75999389342078,-73.99179223535523
3fd66200f964a5208ee91ee3,0c0342202b71352f89dfb559d86aa5ba,40.76155662862304,-73.97852347886875
3fd66200f964a5208fe41ee3,82de7386a4a637b485692be27b7035da,40.72596016102434,-73.98969753155339
3fd66200f964a5208fe81ee3,82de7386a4a637b485692be27b7035da,40.75856600358517,-73.9889859009481
3fd66200f964a52092e71ee3,82de7386a4a637b485692be27b7035da,40.765006420148175,-73.98313522338867
3fd66200f964a52093e81ee3,a550f4c1980e30a3b2c1fbe85c078a60,40.75811656795351,-73.99289983661367
3fd66200f964a52093ea1ee3,f9a4375568e4316db34d9e4c502f0545,40.719209382315626,-73.99687107972214
3fd66200f964a52096e91ee3,7afaef114757321fbc82cae9d4f7b151,40.73809430948774,-74.00388368084829
3fd66200f964a52096eb1ee3,3a06958cfe063cbda331335ab55f3205,40.74554757950623,-73.9472361249408
3fd66200f964a52098e51ee3,7bd5c75bdc9e39229b9b3a743cf535f9,40.73644,-73.99734223
3fd66200f964a5209beb1ee3,f120f420ea7134c5a0616fee6e77bae2,40.710042263303,-73.96237246820378
3fd66200f964a5209ee81ee3,b9abe0b39cea3baf82dcadba13e92491,40.75759513510543,-73.9868688583374
3fd66200f964a5209fe51ee3,82de7386a4a637b485692be27b7035da,40.74450047047283,-73.99849513376128
3fd66200f964a5209fe71ee3,45c61ebdc77b36bd943b7d90ec44cd11,40.76526318064232,-73.9815824906134
3fd66200f964a520a2e41ee3,dadaf29f8b913c15bafc4b7f130e860b,40.727144,-73.988872
3fd66200f964a520a4e31ee3,bbbfb87df46033038c77d6edccc10fd0,40.75828,-73.969253
3fd66200f964a520a5e41ee3,71ab5b2b21bf3691b138db1d0deaaf37,40.72704085086805,-73.98383596074753
3fd66200f964a520a7e31ee3,82de7386a4a637b485692be27b7035da,40.74939032832351,-73.98286232535908
3fd66200f964a520a8e91ee3,bbbfb87df46033038c77d6edccc10fd0,40.73679403608297,-73.98679974554109
3fd66200f964a520a9f11ee3,72c6a109bf2632ba8f379b7f8789709b,40.71815052485528,-73.96000767215456
3fd66200f964a520aae31ee3,dadaf29f8b913c15bafc4b7f130e860b,40.75247342866565,-73.99451244669774
3fd66200f964a520aae81ee3,82de7386a4a637b485692be27b7035da,40.760753,-73.990799
3fd66200f964a520abe51ee3,82de7386a4a637b485692be27b7035da,40.735754595656175,-74.00079059301935
3fd66200f964a520ace41ee3,82de7386a4a637b485692be27b7035da,40.73234593572486,-73.98798731806886
3fd66200f964a520ade91ee3,bbbfb87df46033038c77d6edccc10fd0,40.734225002140064,-73.993703273938
3fd66200f964a520aee81ee3,ad4d615197b437239a2c92cc742c74b8,40.757123775433385,-73.98948267102242
3fd66200f964a520b6e41ee3,0edb61140a443ad1915912ea5bde9264,40.73037922382355,-73.989322
3fd66200f964a520b6e71ee3,737b7b9919a439ef839b81f1b186c6b4,40.76502267205817,-73.98019552230835
3fd66200f964a520b7e41ee3,82de7386a4a637b485692be27b7035da,40.73211863793743,-73.98541241884232
3fd66200f964a520b8e31ee3,82de7386a4a637b485692be27b7035da,40.7483415520061,-73.99261289389636
3fd66200f964a520b8ea1ee3,ad07024db6323447be8b4e8825e7adb0,40.72915518010633,-73.98702890317843
3fd66200f964a520b9e51ee3,89866c4b5f7f361185696a22c09a5fe8,40.74829382877648,-74.00868102429098
3fd66200f964a520b9ea1ee3,5c967737d5e73e5490a9e7d9e4b778bb,40.723168316666666,-74.003018
3fd66200f964a520bbe61ee3,72b24dcff7cb3842a13810e0378934ac,40.71933912149095,-74.00487184524536
3fd66200f964a520bbe91ee3,b9abe0b39cea3baf82dcadba13e92491,40.72628914961654,-74.00039462826085
3fd66200f964a520bce31ee3,8d860434449e3b75979ddccb297bad83,40.752188,-73.993585
3fd66200f964a520c0e41ee3,82de7386a4a637b485692be27b7035da,40.72737862571174,-73.99219969562924
3fd66200f964a520c2e51ee3,82de7386a4a637b485692be27b7035da,40.7442843333705,-74.00648321322095
3fd66200f964a520c5f01ee3,82de7386a4a637b485692be27b7035da,40.71501300319713,-73.95146369934082
3fd66200f964a520c5f11ee3,bbbfb87df46033038c77d6edccc10fd0,40.719607,-73.986764
3fd66200f964a520c7f11ee3,5d3340563b5639129b510f73860cfc00,40.73168165030361,-73.99618148803711
3fd66200f964a520cce51ee3,82de7386a4a637b485692be27b7035da,40.74514799387085,-73.99811064164594
3fd66200f964a520ccf11ee3,4d55a70798b4375395e302b04d2c1203,40.7438789760452,-73.98157101223632
3fd66200f964a520cee51ee3,bbbfb87df46033038c77d6edccc10fd0,40.741797,-73.997271
3fd66200f964a520d1e31ee3,82de7386a4a637b485692be27b7035da,40.7452748056754,-73.99255501211807
3fd66200f964a520d5e31ee3,ff902a5be2db3fedaef42d762201809b,40.71579773616086,-73.99704898030589
3fd66200f964a520d5e61ee3,82de7386a4a637b485692be27b7035da,40.72563263365638,-74.00750041007996
3fd66200f964a520d7e81ee3,0244703fb2b63377953d356ab8be7eff,40.772301,-73.955844
3fd66200f964a520d7f11ee3,eeaabc52f75f3053a241720bef007a27,40.75372797263211,-73.98368835767094
3fd66200f964a520d8e41ee3,82de7386a4a637b485692be27b7035da,40.704238089238245,-74.01015578152591
3fd66200f964a520d8f11ee3,eeaabc52f75f3053a241720bef007a27,40.713435,-74.006141
3fd66200f964a520d9f11ee3,eeaabc52f75f3053a241720bef007a27,40.70483494533927,-74.01370167732239
3fd66200f964a520daf11ee3,89866c4b5f7f361185696a22c09a5fe8,40.70566047104496,-74.00287628173828
3fd66200f964a520dbe31ee3,dadaf29f8b913c15bafc4b7f130e860b,40.720480045234375,-73.99355980323412
3fd66200f964a520dbe81ee3,82de7386a4a637b485692be27b7035da,40.77932013777914,-73.95068596090888
3fd66200f964a520dbea1ee3,8446b64c843f3dae8d88be718e1b6958,40.73183947931137,-74.00335573618469
3fd66200f964a520dce31ee3,dadaf29f8b913c15bafc4b7f130e860b,40.72130138172908,-73.98828574568053
3fd66200f964a520dcf01ee3,bbbfb87df46033038c77d6edccc10fd0,40.71339779478764,-73.95115090913559
3fd66200f964a520dde31ee3,dadaf29f8b913c15bafc4b7f130e860b,40.7221525738643,-73.98682594299316
3fd66200f964a520ddf01ee3,2356250c3fe239e886549496952cb76b,40.82827721161922,-73.92655344439045
3fd66200f964a520dee51ee3,82de7386a4a637b485692be27b7035da,40.72613839512974,-73.994965811503
3fd66200f964a520def11ee3,eeaabc52f75f3053a241720bef007a27,40.73528249691621,-73.99040315158283
3fd66200f964a520dfe31ee3,82de7386a4a637b485692be27b7035da,40.71978727764392,-73.98724124700989
3fd66200f964a520e0e51ee3,82de7386a4a637b485692be27b7035da,40.721291,-73.994262
3fd66200f964a520e1f01ee3,82de7386a4a637b485692be27b7035da,40.82720714615709,-73.92603062509322
3fd66200f964a520e4e61ee3,82de7386a4a637b485692be27b7035da,40.738566104329415,-74.00351067661738
3fd66200f964a520e5e31ee3,82de7386a4a637b485692be27b7035da,40.72168,-73.987588
3fd66200f964a520e7e61ee3,82de7386a4a637b485692be27b7035da,40.73353038489922,-74.00329835080741
3fd66200f964a520e9e61ee3,8d860434449e3b75979ddccb297bad83,40.7337627,-74.006264
3fd66200f964a520e9e81ee3,5d3340563b5639129b510f73860cfc00,40.70251833922344,-73.9935024149225
3fd66200f964a520f2e61ee3,82de7386a4a637b485692be27b7035da,40.73347071903565,-74.00228836535156
3fd66200f964a520f3e71ee3,70a301eb0af33cddbd9b8710193407c5,40.76215645567817,-73.96609179749629
3fd66200f964a520f3e81ee3,82de7386a4a637b485692be27b7035da,40.719119,-73.958428
3fd66200f964a520f4e61ee3,82de7386a4a637b485692be27b7035da,40.73395479525328,-74.0001765603631
3fd66200f964a520f4e71ee3,82de7386a4a637b485692be27b7035da,40.75705234069542,-73.96721102606091
3fd66200f964a520f6e61ee3,82de7386a4a637b485692be27b7035da,40.73369431021343,-74.00212123990059
3fd66200f964a520f6ea1ee3,82de7386a4a637b485692be27b7035da,40.71402088381144,-73.98987293243407
3fd66200f964a520f7e41ee3,4d55a70798b4375395e302b04d2c1203,40.72615562548205,-73.98364284819401
3fd66200f964a520f7e51ee3,dadaf29f8b913c15bafc4b7f130e860b,40.729297381123935,-73.99183240753338
3fd66200f964a520f8e41ee3,82de7386a4a637b485692be27b7035da,40.72460969592903,-73.98294267344437
3fd66200f964a520fbe71ee3,7afaef114757321fbc82cae9d4f7b151,40.75881854506599,-73.96865740411552
3fd66200f964a520ffe81ee3,82de7386a4a637b485692be27b7035da,40.722120049082775,-73.94996166229248
406dfe80f964a52048f21ee3,82de7386a4a637b485692be27b7035da,40.739977397073,-73.99332451104736
40749600f964a52051f21ee3,82de7386a4a637b485692be27b7035da,40.73461264837887,-73.99217674014386
4075e780f964a52055f21ee3,82de7386a4a637b485692be27b7035da,40.72946499945696,-73.9999412763002
4075e780f964a52056f21ee3,82de7386a4a637b485692be27b7035da,40.678234702252034,-73.96857131048762
4075e780f964a52059f21ee3,a0293439e3e93bd886a8006e122e4c3b,40.679668384825625,-73.97820175
4079dc00f964a52070f21ee3,36198d47b0b7322bbcd1cf936e0f2a48,40.7386405913415,-73.99253368377686
40807380f964a52080f21ee3,a5afbbdec15e32c5af9226f4e504c2a8,40.71437389875639,-73.95604140789462
4081c500f964a52081f21ee3,eeaabc52f75f3053a241720bef007a27,40.72123579454978,-73.95244816617493
40870b00f964a520b7f21ee3,a5afbbdec15e32c5af9226f4e504c2a8,40.721128035611365,-73.99304866790771
408c5100f964a520c6f21ee3,eeaabc52f75f3053a241720bef007a27,40.72651075083395,-73.98171901702881
408da280f964a520d8f21ee3,811aa646391633f5973c0d00df2ecd9d,40.72944585471527,-73.99366021156311
40958b80f964a520e6f21ee3,3927a5fe92a83d43b1c0024db774ab45,40.72501469240076,-73.99909973144531
409ad180f964a520eff21ee3,82de7386a4a637b485692be27b7035da,40.72218306583256,-73.94993484020233
40a16900f964a520f9f21ee3,82de7386a4a637b485692be27b7035da,40.74051217947376,-74.00589215267118
40a2ba80f964a520fef21ee3,82de7386a4a637b485692be27b7035da,40.75006726071233,-74.00270154186394
40abf500f964a52035f31ee3,eeaabc52f75f3053a241720bef007a27,40.73083612189599,-73.99764060974121
40afe980f964a5203bf31ee3,f45869fa4b113aaea11d9f21367ce459,40.7569743825982,-73.98877355904663
40b68100f964a5207d001fe3,eeaabc52f75f3053a241720bef007a27,40.74218830848454,-73.98792418909154
40b68100f964a52085001fe3,82de7386a4a637b485692be27b7035da,40.737831,-73.981022
40b92400f964a52099001fe3,ad4d615197b437239a2c92cc742c74b8,40.72686016559601,-73.99980166666667
40bbc700f964a520a2001fe3,a731c32003343d7d839d57a0417f096c,40.74790144316556,-73.98689116651354
40c10d00f964a520da001fe3,dadaf29f8b913c15bafc4b7f130e860b,40.717776,-73.957848
40cf8d80f964a52033011fe3,1112df0dd5273e939ad022938a927d4a,40.74036718964624,-74.00580607573977
40d38200f964a52041011fe3,5797d63cbf393cc5bbaad3ccde748a87,40.75485025788179,-73.98800493858226
40d77680f964a52056011fe3,82de7386a4a637b485692be27b7035da,40.73187465880783,-73.98396423902786
40d77680f964a52059011fe3,04c3d9acdc3d3df58bde3c88ed8bd211,40.728279,-73.992795
40de0e00f964a52089011fe3,82de7386a4a637b485692be27b7035da,40.780482,-73.952901
40e35400f964a520e6091fe3,7c0471e98af33743965adb67e03a104d,40.74143709197248,-73.99324416730772
40e74880f964a520150a1fe3,7afaef114757321fbc82cae9d4f7b151,40.74140750304299,-73.98843795061111
40e9eb80f964a5201c0a1fe3,dadaf29f8b913c15bafc4b7f130e860b,40.717952061710704,-73.98541049112558
40ede000f964a5203c0a1fe3,a5afbbdec15e32c5af9226f4e504c2a8,40.78567563696274,-73.9845085144043
40f1d480f964a5205b0a1fe3,4d55a70798b4375395e302b04d2c1203,40.71992902385343,-74.00853182642739
40f1d480f964a5206a0a1fe3,eeaabc52f75f3053a241720bef007a27,40.74706188749892,-74.00519371032715
40f32600f964a520730a1fe3,82de7386a4a637b485692be27b7035da,40.74311402567613,-73.98917528677009
40fb0f00f964a520d90a1fe3,82de7386a4a637b485692be27b7035da,40.76064468176889,-73.9860647444491
40fb0f00f964a520df0a1fe3,82de7386a4a637b485692be27b7035da,40.760472,-73.977779
40fb0f00f964a520ee0a1fe3,82de7386a4a637b485692be27b7035da,40.72459570391395,-73.99055837150034
40fb0f00f964a520ef0a1fe3,cb480bcb2b423d4496e6b05d74ea9567,40.67084402478737,-73.9777544138508
40fc6080f964a520250b1fe3,82de7386a4a637b485692be27b7035da,40.78459912500588,-73.97735840155991
40fc6080f964a5202e0b1fe3,b9abe0b39cea3baf82dcadba13e92491,40.74205475883487,-74.00401353836058
41005500f964a5204e0b1fe3,82de7386a4a637b485692be27b7035da,40.666674206504105,-73.98817096588479
4101a680f964a5205a0b1fe3,82de7386a4a637b485692be27b7035da,40.740727951827786,-74.00861104297583
41044980f964a520780b1fe3,82de7386a4a637b485692be27b7035da,40.76081793921089,-73.99016238560442
41059b00f964a520800b1fe3,82de7386a4a637b485692be27b7035da,40.73676141841841,-73.9846242363757
4106ec80f964a5208f0b1fe3,82de7386a4a637b485692be27b7035da,40.72041790246302,-73.98438319412892
41083e00f964a520980b1fe3,82de7386a4a637b485692be27b7035da,40.71911589671352,-74.00343033714941
41102700f964a520d60b1fe3,10565ebc1cf036c9950f8a943a3ca434,40.75061379403183,-73.98856401443481
41156d00f964a520f40b1fe3,82de7386a4a637b485692be27b7035da,40.71362368518315,-73.94971014000632
4116be80f964a520fc0b1fe3,82de7386a4a637b485692be27b7035da,40.70443641202592,-74.01012361049652
41196180f964a5200b0c1fe3,eeaabc52f75f3053a241720bef007a27,40.69118178774824,-73.97480964660645
411ff900f964a520290c1fe3,82de7386a4a637b485692be27b7035da,40.71412238900447,-73.94903280260148
412bd680f964a520bc0c1fe3,8469592a3fb633b38c496cea69211b23,40.7290244760006,-73.98863582363357
412d2800f964a520df0c1fe3,eeaabc52f75f3053a241720bef007a27,40.7714256153356,-73.97350072860723
412e7980f964a520f80c1fe3,72b24dcff7cb3842a13810e0378934ac,40.74000688350707,-74.00581181420307
4133bf80f964a520b31a1fe3,82de7386a4a637b485692be27b7035da,40.77947180359367,-73.9776970208157
4137b400f964a520d01a1fe3,82de7386a4a637b485692be27b7035da,40.72910081035689,-74.00097996717963
41390580f964a520dc1a1fe3,0edb61140a443ad1915912ea5bde9264,40.742016043363805,-74.00516336676101
41575800f964a520321d1fe3,82de7386a4a637b485692be27b7035da,40.740015,-73.982205
4158a980f964a5203c1d1fe3,82de7386a4a637b485692be27b7035da,40.7120462,-73.9511408
4161e400f964a520721d1fe3,0595033a50df32a5b5b20991be5d3c3d,40.75995453861961,-73.98016490585705
4165d880f964a5207e1d1fe3,54391e0693f23ae8a3e9a453567207b2,40.70145732419213,-74.01321428847186
4169cd00f964a5208a1d1fe3,82de7386a4a637b485692be27b7035da,40.71945037152671,-73.98781514808185
4169cd00f964a5208c1d1fe3,bbbfb87df46033038c77d6edccc10fd0,40.7219574249367,-73.99249076843262
41706480f964a520a51d1fe3,d881c9cdc6be39f7962e907f58c07555,40.78299485153325,-73.95890951156616
4176fc00f964a520b61d1fe3,82de7386a4a637b485692be27b7035da,40.765859640049655,-73.914577960968
41818800f964a520db1d1fe3,a550f4c1980e30a3b2c1fbe85c078a60,40.71813,-73.990244
419d3780f964a5202c1e1fe3,82de7386a4a637b485692be27b7035da,40.854935,-73.93711
41a12c00f964a5203a1e1fe3,ad4d615197b437239a2c92cc742c74b8,40.734738,-74.002162
41b24f80f964a520661e1fe3,0244703fb2b63377953d356ab8be7eff,40.81821533976433,-73.96058739425644
41c0d000f964a520891e1fe3,82de7386a4a637b485692be27b7035da,40.726963,-73.98375
41c0d000f964a5208e1e1fe3,82de7386a4a637b485692be27b7035da,40.75944749601904,-73.99131016856117
41e46880f964a520d41e1fe3,82de7386a4a637b485692be27b7035da,40.733412,-74.00624967
41e5ba00f964a520e31e1fe3,82de7386a4a637b485692be27b7035da,40.721502075213984,-73.98914337158203
41f98080f964a520301f1fe3,82de7386a4a637b485692be27b7035da,40.739058,-73.99472
